campus_id,campus,report_year,category,family,geography,asr_2025_count,asr_2026_count,difference,same_numeric_value,asr_2025_url,asr_2026_url
122409002,Imperial Valley,2023,arrests_weapons,arrests,publicproperty,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=14,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=14
122409002,Imperial Valley,2024,arrests_weapons,arrests,residential,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=14,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=14
122409002,Imperial Valley,2024,arrests_weapons,arrests,oncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=14,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=14
122409002,Imperial Valley,2024,arrests_weapons,arrests,noncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=14,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=14
122409002,Imperial Valley,2024,arrests_weapons,arrests,publicproperty,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=14,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=14
122409002,Imperial Valley,2023,arrests_drug,arrests,residential,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=15,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=14
122409002,Imperial Valley,2023,arrests_drug,arrests,oncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=15,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=14
122409002,Imperial Valley,2023,arrests_drug,arrests,noncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=15,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=14
122409002,Imperial Valley,2023,arrests_drug,arrests,publicproperty,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=15,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=14
122409002,Imperial Valley,2024,arrests_drug,arrests,residential,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=15,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=14
122409002,Imperial Valley,2024,arrests_drug,arrests,oncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=15,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=14
122409002,Imperial Valley,2024,arrests_drug,arrests,noncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=15,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=14
122409002,Imperial Valley,2024,arrests_drug,arrests,publicproperty,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=15,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=14
122409002,Imperial Valley,2023,arrests_liquor,arrests,residential,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=15,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=14
122409002,Imperial Valley,2023,arrests_liquor,arrests,oncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=15,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=14
122409002,Imperial Valley,2023,arrests_liquor,arrests,noncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=15,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=14
122409002,Imperial Valley,2023,arrests_liquor,arrests,publicproperty,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=15,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=14
122409002,Imperial Valley,2024,arrests_liquor,arrests,residential,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=15,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=14
122409002,Imperial Valley,2024,arrests_liquor,arrests,oncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=15,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=14
122409002,Imperial Valley,2024,arrests_liquor,arrests,noncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=15,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=14
122409002,Imperial Valley,2024,arrests_liquor,arrests,publicproperty,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=15,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=14
122409002,Imperial Valley,2023,referrals_weapons,disciplinary_referrals,residential,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=15,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=14
122409002,Imperial Valley,2023,referrals_weapons,disciplinary_referrals,oncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=15,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=14
122409002,Imperial Valley,2023,referrals_weapons,disciplinary_referrals,noncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=15,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=14
122409002,Imperial Valley,2023,referrals_weapons,disciplinary_referrals,publicproperty,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=15,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=14
122409002,Imperial Valley,2024,referrals_weapons,disciplinary_referrals,residential,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=15,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=14
122409002,Imperial Valley,2024,referrals_weapons,disciplinary_referrals,oncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=15,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=14
122409002,Imperial Valley,2024,referrals_weapons,disciplinary_referrals,noncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=15,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=14
122409002,Imperial Valley,2024,referrals_weapons,disciplinary_referrals,publicproperty,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=15,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=14
122409002,Imperial Valley,2023,referrals_drug,disciplinary_referrals,residential,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=15,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=15
122409002,Imperial Valley,2023,referrals_drug,disciplinary_referrals,oncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=15,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=15
122409002,Imperial Valley,2023,referrals_drug,disciplinary_referrals,noncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=15,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=15
122409002,Imperial Valley,2023,referrals_drug,disciplinary_referrals,publicproperty,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=15,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=15
122409002,Imperial Valley,2024,referrals_drug,disciplinary_referrals,residential,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=15,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=15
122409002,Imperial Valley,2024,referrals_drug,disciplinary_referrals,oncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=15,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=15
122409002,Imperial Valley,2024,referrals_drug,disciplinary_referrals,noncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=15,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=15
122409002,Imperial Valley,2024,referrals_drug,disciplinary_referrals,publicproperty,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=15,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=15
122409002,Imperial Valley,2023,referrals_liquor,disciplinary_referrals,residential,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=15,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=15
122409002,Imperial Valley,2023,referrals_liquor,disciplinary_referrals,oncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=15,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=15
122409002,Imperial Valley,2023,referrals_liquor,disciplinary_referrals,noncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=15,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=15
122409002,Imperial Valley,2023,referrals_liquor,disciplinary_referrals,publicproperty,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=15,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=15
122409002,Imperial Valley,2024,referrals_liquor,disciplinary_referrals,residential,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=15,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=15
122409002,Imperial Valley,2024,referrals_liquor,disciplinary_referrals,oncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=15,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=15
122409002,Imperial Valley,2024,referrals_liquor,disciplinary_referrals,noncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=15,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=15
122409002,Imperial Valley,2024,referrals_liquor,disciplinary_referrals,publicproperty,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=15,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=15
122409003,Georgia,2023,murder,criminal_offenses,residential,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=16,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2023,murder,criminal_offenses,oncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=16,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2023,murder,criminal_offenses,noncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=16,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2023,murder,criminal_offenses,publicproperty,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=16,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2024,murder,criminal_offenses,residential,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=16,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2024,murder,criminal_offenses,oncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=16,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2024,murder,criminal_offenses,noncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=16,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2024,murder,criminal_offenses,publicproperty,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=16,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2023,negligent_manslaughter,criminal_offenses,residential,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=16,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2023,negligent_manslaughter,criminal_offenses,oncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=16,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2023,negligent_manslaughter,criminal_offenses,noncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=16,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2023,negligent_manslaughter,criminal_offenses,publicproperty,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=16,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2024,negligent_manslaughter,criminal_offenses,residential,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=16,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2024,negligent_manslaughter,criminal_offenses,oncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=16,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2024,negligent_manslaughter,criminal_offenses,noncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=16,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2024,negligent_manslaughter,criminal_offenses,publicproperty,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=16,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2023,rape,criminal_offenses,residential,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=16,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2023,rape,criminal_offenses,oncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=16,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2023,rape,criminal_offenses,noncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=16,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2023,rape,criminal_offenses,publicproperty,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=16,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2024,rape,criminal_offenses,residential,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=16,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2024,rape,criminal_offenses,oncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=16,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2024,rape,criminal_offenses,noncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=16,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2024,rape,criminal_offenses,publicproperty,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=16,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2023,fondling,criminal_offenses,residential,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=16,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2023,fondling,criminal_offenses,oncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=16,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2023,fondling,criminal_offenses,noncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=16,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2023,fondling,criminal_offenses,publicproperty,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=16,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2024,fondling,criminal_offenses,residential,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=16,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2024,fondling,criminal_offenses,oncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=16,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2024,fondling,criminal_offenses,noncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=16,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2024,fondling,criminal_offenses,publicproperty,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=16,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2023,incest,criminal_offenses,residential,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=16,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2023,incest,criminal_offenses,oncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=16,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2023,incest,criminal_offenses,noncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=16,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2023,incest,criminal_offenses,publicproperty,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=16,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2024,incest,criminal_offenses,residential,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=16,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2024,incest,criminal_offenses,oncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=16,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2024,incest,criminal_offenses,noncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=16,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2024,incest,criminal_offenses,publicproperty,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=16,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2023,statutory_rape,criminal_offenses,residential,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=17,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2023,statutory_rape,criminal_offenses,oncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=17,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2023,statutory_rape,criminal_offenses,noncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=17,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2023,statutory_rape,criminal_offenses,publicproperty,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=17,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2024,statutory_rape,criminal_offenses,residential,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=17,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2024,statutory_rape,criminal_offenses,oncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=17,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2024,statutory_rape,criminal_offenses,noncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=17,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2024,statutory_rape,criminal_offenses,publicproperty,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=17,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=16
122409003,Georgia,2023,robbery,criminal_offenses,residential,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=17,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=17
122409003,Georgia,2023,robbery,criminal_offenses,oncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=17,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=17
122409003,Georgia,2023,robbery,criminal_offenses,noncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=17,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=17
122409003,Georgia,2023,robbery,criminal_offenses,publicproperty,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=17,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=17
122409003,Georgia,2024,robbery,criminal_offenses,residential,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=17,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=17
122409003,Georgia,2024,robbery,criminal_offenses,oncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=17,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=17
122409003,Georgia,2024,robbery,criminal_offenses,noncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=17,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=17
122409003,Georgia,2024,robbery,criminal_offenses,publicproperty,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=17,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=17
122409003,Georgia,2023,aggravated_assault,criminal_offenses,residential,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=17,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=17
122409003,Georgia,2023,aggravated_assault,criminal_offenses,oncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=17,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=17
122409003,Georgia,2023,aggravated_assault,criminal_offenses,noncampus,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=17,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=17
122409003,Georgia,2023,aggravated_assault,criminal_offenses,publicproperty,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=17,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=17
122409003,Georgia,2024,aggravated_assault,criminal_offenses,residential,0,0,0,True,https://police.sdsu.edu/_resources/files/annual-security-reports/2025-annual-security-report-finalized-08-18-25.pdf#page=17,https://police.sdsu.edu/_resources/files/asr_2026_newdraft.pdf#page=17
