year,month,year_month,county,agency_name,jurisdiction_code,total_calls,weapons_involved,sub_firearm,sub_knife,sub_other,sub_personal,weapon_not_rpt,total_strang_suffo,sub_strangulation,sub_suffocation,explicit_sheriff_partial_reporting,coverage_note,unit
2007,9,2007-09,San Diego County,Poway,37A3,15,13,0,0,1,12,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,9,2007-09,San Diego County,San Diego,3711,646,519,5,22,72,420,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,9,2007-09,San Diego County,San Diego Co. Sheriff's Department,3700,200,175,1,5,13,156,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,9,2007-09,San Diego County,San Diego Coast DPR,3725,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,9,2007-09,San Diego County,San Diego Harbor,3715,5,2,0,0,1,1,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,9,2007-09,San Diego County,San Marcos,3712,32,23,0,1,4,18,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,9,2007-09,San Diego County,Santee,37A2,26,24,0,0,2,22,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,9,2007-09,San Diego County,Solana Beach,37A5,4,4,0,0,1,3,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,9,2007-09,San Diego County,UC San Diego,3797,1,1,0,0,0,1,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,9,2007-09,San Diego County,Vista,3713,53,42,0,0,5,37,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,10,2007-10,San Diego County,CSU San Diego,3714,3,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,10,2007-10,San Diego County,CSU San Marcos,3732,1,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,10,2007-10,San Diego County,Carlsbad,3701,39,12,0,0,5,7,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,10,2007-10,San Diego County,Chula Vista,3702,147,100,0,2,13,85,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,10,2007-10,San Diego County,Colorado Desert DPR,3722,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,10,2007-10,San Diego County,Coronado,3703,11,7,0,1,0,6,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,10,2007-10,San Diego County,Del Mar,3704,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,10,2007-10,San Diego County,El Cajon,3705,58,35,0,0,6,29,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,10,2007-10,San Diego County,Encinitas,37A4,5,2,0,0,0,2,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,10,2007-10,San Diego County,Escondido,3706,77,65,0,1,10,54,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,10,2007-10,San Diego County,Imperial Beach,3707,5,4,0,1,0,3,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,10,2007-10,San Diego County,La Mesa,3708,25,22,0,0,0,22,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,10,2007-10,San Diego County,Lemon Grove,37A1,4,3,0,0,0,3,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,10,2007-10,San Diego County,National City,3709,37,33,0,0,4,29,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,10,2007-10,San Diego County,Oceanside,3710,193,102,0,4,7,91,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,10,2007-10,San Diego County,Ocotillo Wells DPR,3724,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,10,2007-10,San Diego County,Poway,37A3,4,2,0,0,0,2,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,10,2007-10,San Diego County,San Diego,3711,679,572,3,15,88,466,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,10,2007-10,San Diego County,San Diego Co. Sheriff's Department,3700,124,105,0,3,9,93,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,10,2007-10,San Diego County,San Diego Coast DPR,3725,1,1,0,0,0,1,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,10,2007-10,San Diego County,San Diego Harbor,3715,5,3,0,0,0,3,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,10,2007-10,San Diego County,San Marcos,3712,13,11,0,2,3,6,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,10,2007-10,San Diego County,Santee,37A2,17,15,0,0,0,15,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,10,2007-10,San Diego County,Solana Beach,37A5,1,1,0,0,0,1,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,10,2007-10,San Diego County,UC San Diego,3797,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,10,2007-10,San Diego County,Vista,3713,22,17,0,0,2,15,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,11,2007-11,San Diego County,CSU San Diego,3714,1,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,11,2007-11,San Diego County,CSU San Marcos,3732,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,11,2007-11,San Diego County,Carlsbad,3701,31,12,0,0,6,6,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,11,2007-11,San Diego County,Chula Vista,3702,139,106,0,0,18,88,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,11,2007-11,San Diego County,Colorado Desert DPR,3722,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,11,2007-11,San Diego County,Coronado,3703,7,3,0,0,0,3,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,11,2007-11,San Diego County,Del Mar,3704,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,11,2007-11,San Diego County,El Cajon,3705,45,28,0,1,4,23,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,11,2007-11,San Diego County,Encinitas,37A4,11,7,0,0,0,7,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,11,2007-11,San Diego County,Escondido,3706,55,46,0,0,1,45,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,11,2007-11,San Diego County,Imperial Beach,3707,14,12,0,0,0,12,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,11,2007-11,San Diego County,La Mesa,3708,27,24,0,1,4,19,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,11,2007-11,San Diego County,Lemon Grove,37A1,8,5,1,1,1,2,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,11,2007-11,San Diego County,National City,3709,33,28,0,1,5,22,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,11,2007-11,San Diego County,Oceanside,3710,176,87,0,0,8,79,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,11,2007-11,San Diego County,Ocotillo Wells DPR,3724,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,11,2007-11,San Diego County,Poway,37A3,16,12,0,0,2,10,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,11,2007-11,San Diego County,San Diego,3711,597,490,6,15,72,397,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,11,2007-11,San Diego County,San Diego Co. Sheriff's Department,3700,130,116,1,5,13,97,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,11,2007-11,San Diego County,San Diego Coast DPR,3725,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,11,2007-11,San Diego County,San Diego Harbor,3715,4,4,0,0,1,3,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,11,2007-11,San Diego County,San Marcos,3712,30,26,0,0,7,19,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,11,2007-11,San Diego County,Santee,37A2,17,17,0,0,1,16,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,11,2007-11,San Diego County,Solana Beach,37A5,1,1,0,0,0,1,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,11,2007-11,San Diego County,UC San Diego,3797,3,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,11,2007-11,San Diego County,Vista,3713,43,35,1,1,2,31,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,12,2007-12,San Diego County,CSU San Diego,3714,1,1,0,0,0,1,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,12,2007-12,San Diego County,CSU San Marcos,3732,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,12,2007-12,San Diego County,Carlsbad,3701,35,9,0,1,5,3,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,12,2007-12,San Diego County,Chula Vista,3702,121,84,1,3,11,69,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,12,2007-12,San Diego County,Colorado Desert DPR,3722,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,12,2007-12,San Diego County,Coronado,3703,12,10,0,0,0,10,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,12,2007-12,San Diego County,Del Mar,3704,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,12,2007-12,San Diego County,El Cajon,3705,38,30,1,1,9,19,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,12,2007-12,San Diego County,Encinitas,37A4,12,9,0,0,1,8,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,12,2007-12,San Diego County,Escondido,3706,44,36,0,1,7,28,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,12,2007-12,San Diego County,Imperial Beach,3707,10,8,0,0,1,7,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,12,2007-12,San Diego County,La Mesa,3708,25,25,0,0,1,24,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,12,2007-12,San Diego County,Lemon Grove,37A1,7,5,0,0,1,4,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,12,2007-12,San Diego County,National City,3709,31,30,0,1,3,26,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,12,2007-12,San Diego County,Oceanside,3710,200,111,1,1,7,102,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,12,2007-12,San Diego County,Ocotillo Wells DPR,3724,2,1,0,0,0,1,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,12,2007-12,San Diego County,Poway,37A3,9,6,0,0,0,6,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,12,2007-12,San Diego County,San Diego,3711,632,515,2,26,86,401,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,12,2007-12,San Diego County,San Diego Co. Sheriff's Department,3700,172,146,2,3,16,125,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,12,2007-12,San Diego County,San Diego Coast DPR,3725,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,12,2007-12,San Diego County,San Diego Harbor,3715,7,4,0,0,0,4,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,12,2007-12,San Diego County,San Marcos,3712,19,13,1,0,2,10,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,12,2007-12,San Diego County,Santee,37A2,29,25,0,0,1,24,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,12,2007-12,San Diego County,Solana Beach,37A5,1,1,0,0,0,1,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,12,2007-12,San Diego County,UC San Diego,3797,1,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2007,12,2007-12,San Diego County,Vista,3713,30,26,0,2,0,24,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,1,2008-01,San Diego County,CSU San Diego,3714,1,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,1,2008-01,San Diego County,CSU San Marcos,3732,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,1,2008-01,San Diego County,Carlsbad,3701,33,5,0,0,4,1,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,1,2008-01,San Diego County,Chula Vista,3702,138,94,1,5,16,72,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,1,2008-01,San Diego County,Colorado Desert DPR,3722,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,1,2008-01,San Diego County,Coronado,3703,7,1,0,0,0,1,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,1,2008-01,San Diego County,Del Mar,3704,1,1,0,0,0,1,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,1,2008-01,San Diego County,El Cajon,3705,34,26,1,0,8,17,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,1,2008-01,San Diego County,Encinitas,37A4,12,9,0,0,1,8,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,1,2008-01,San Diego County,Escondido,3706,71,57,0,2,5,50,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,1,2008-01,San Diego County,Imperial Beach,3707,7,6,0,0,1,5,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,1,2008-01,San Diego County,La Mesa,3708,32,31,0,1,9,21,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,1,2008-01,San Diego County,Lemon Grove,37A1,5,5,0,0,0,5,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,1,2008-01,San Diego County,National City,3709,19,18,1,0,1,16,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,1,2008-01,San Diego County,Oceanside,3710,185,96,1,1,3,91,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,1,2008-01,San Diego County,Ocotillo Wells DPR,3724,1,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,1,2008-01,San Diego County,Poway,37A3,12,9,0,0,1,8,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,1,2008-01,San Diego County,San Diego,3711,573,458,7,11,80,360,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,1,2008-01,San Diego County,San Diego Co. Sheriff's Department,3700,74,58,0,0,2,56,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,1,2008-01,San Diego County,San Diego Coast DPR,3725,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,1,2008-01,San Diego County,San Diego Harbor,3715,4,3,0,0,0,3,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,1,2008-01,San Diego County,San Marcos,3712,12,9,0,0,0,9,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,1,2008-01,San Diego County,Santee,37A2,12,7,0,0,1,6,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,1,2008-01,San Diego County,Solana Beach,37A5,1,1,0,0,0,1,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,1,2008-01,San Diego County,UC San Diego,3797,2,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,1,2008-01,San Diego County,Vista,3713,18,17,0,1,2,14,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,2,2008-02,San Diego County,CSU San Diego,3714,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,2,2008-02,San Diego County,CSU San Marcos,3732,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,2,2008-02,San Diego County,Carlsbad,3701,25,6,0,0,0,6,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,2,2008-02,San Diego County,Chula Vista,3702,127,89,0,1,16,72,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,2,2008-02,San Diego County,Colorado Desert DPR,3722,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,2,2008-02,San Diego County,Coronado,3703,10,6,0,0,0,6,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,2,2008-02,San Diego County,Del Mar,3704,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,2,2008-02,San Diego County,El Cajon,3705,44,34,0,0,7,27,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,2,2008-02,San Diego County,Encinitas,37A4,7,5,0,0,1,4,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,2,2008-02,San Diego County,Escondido,3706,76,67,0,1,8,58,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,2,2008-02,San Diego County,Imperial Beach,3707,11,9,0,0,0,9,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,2,2008-02,San Diego County,La Mesa,3708,28,27,1,0,1,25,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,2,2008-02,San Diego County,Lemon Grove,37A1,4,3,0,0,0,3,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,2,2008-02,San Diego County,National City,3709,28,22,0,2,1,19,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,2,2008-02,San Diego County,Oceanside,3710,160,83,0,0,9,74,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,2,2008-02,San Diego County,Ocotillo Wells DPR,3724,1,1,0,0,0,1,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,2,2008-02,San Diego County,Poway,37A3,7,4,0,0,0,4,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,2,2008-02,San Diego County,San Diego,3711,659,511,4,15,93,399,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,2,2008-02,San Diego County,San Diego Co. Sheriff's Department,3700,101,86,0,3,7,76,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,2,2008-02,San Diego County,San Diego Coast DPR,3725,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,2,2008-02,San Diego County,San Diego Harbor,3715,9,9,0,0,0,9,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,2,2008-02,San Diego County,San Marcos,3712,13,10,0,0,0,10,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,2,2008-02,San Diego County,Santee,37A2,12,8,0,0,1,7,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,2,2008-02,San Diego County,Solana Beach,37A5,1,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,2,2008-02,San Diego County,UC San Diego,3797,2,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,2,2008-02,San Diego County,Vista,3713,34,28,0,0,2,26,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,3,2008-03,San Diego County,CA Highway Patrol - San Diego,3799,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,3,2008-03,San Diego County,CSU San Diego,3714,1,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,3,2008-03,San Diego County,CSU San Marcos,3732,2,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,3,2008-03,San Diego County,Carlsbad,3701,31,8,0,1,4,3,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,3,2008-03,San Diego County,Chula Vista,3702,135,94,0,2,9,83,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,3,2008-03,San Diego County,Colorado Desert DPR,3722,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,3,2008-03,San Diego County,Coronado,3703,4,3,0,0,0,3,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,3,2008-03,San Diego County,Del Mar,3704,0,0,0,0,0,0,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,3,2008-03,San Diego County,El Cajon,3705,32,20,1,0,2,17,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,3,2008-03,San Diego County,Encinitas,37A4,7,7,0,0,1,6,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
2008,3,2008-03,San Diego County,Escondido,3706,66,52,0,0,3,49,0,,,,0,No completeness guarantee; row presence is not complete reporting,DV-related calls resulting in a responding-agency written report; with or without arrest
