institution_unitid,campus_id,campus,report_edition,report_year,category,geography,federal_count,current_asr_count,federal_status,asr_status,difference,source_url
110699,110699001,Parnassus Heights,2026,2023,rape,noncampus,2,2,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2023,rape,publicproperty,0,0,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2024,rape,residential,0,0,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2024,rape,oncampus,3,3,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2024,rape,noncampus,3,3,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2024,rape,publicproperty,0,0,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2023,fondling,residential,0,0,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2023,fondling,oncampus,6,6,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2023,fondling,noncampus,1,1,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2023,fondling,publicproperty,0,0,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2024,fondling,residential,0,0,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2024,fondling,oncampus,8,8,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2024,fondling,noncampus,2,2,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2024,fondling,publicproperty,0,0,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2023,incest,residential,0,0,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2023,incest,oncampus,0,0,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2023,incest,noncampus,0,0,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2023,incest,publicproperty,0,0,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2024,incest,residential,0,0,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2024,incest,oncampus,0,0,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2024,incest,noncampus,0,0,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2024,incest,publicproperty,0,0,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2023,statutory_rape,residential,0,0,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2023,statutory_rape,oncampus,0,0,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2023,statutory_rape,noncampus,0,0,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2023,statutory_rape,publicproperty,0,0,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2024,statutory_rape,residential,0,0,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2024,statutory_rape,oncampus,0,0,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2024,statutory_rape,noncampus,0,0,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2024,statutory_rape,publicproperty,0,0,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2023,dating_violence,residential,0,0,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2023,dating_violence,oncampus,4,4,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2023,dating_violence,noncampus,0,0,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2023,dating_violence,publicproperty,0,0,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2024,dating_violence,residential,0,0,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2024,dating_violence,oncampus,1,1,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2024,dating_violence,noncampus,0,0,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2024,dating_violence,publicproperty,0,0,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2023,domestic_violence,residential,1,1,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2023,domestic_violence,oncampus,1,1,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2023,domestic_violence,noncampus,1,1,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2023,domestic_violence,publicproperty,0,0,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2024,domestic_violence,residential,0,0,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2024,domestic_violence,oncampus,2,2,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2024,domestic_violence,noncampus,1,1,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2024,domestic_violence,publicproperty,0,0,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2023,stalking,residential,0,0,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2023,stalking,oncampus,7,7,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2023,stalking,noncampus,2,2,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2023,stalking,publicproperty,0,0,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2024,stalking,residential,1,1,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2024,stalking,oncampus,2,2,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2024,stalking,noncampus,2,2,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699001,Parnassus Heights,2026,2024,stalking,publicproperty,0,0,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=1
110699,110699002,Mission Bay,2026,2023,murder,residential,0,0,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=2
110699,110699002,Mission Bay,2026,2023,murder,oncampus,0,0,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=2
110699,110699002,Mission Bay,2026,2023,murder,noncampus,0,0,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=2
110699,110699002,Mission Bay,2026,2023,murder,publicproperty,0,0,reported_numeric,reported_numeric,0,https://ucsf.box.com/s/owaeqqmzt4tibddl836rmfi8hk0ln4bo#page=2
