unitid,institution,period,category,measure,geography,reported_count,population_sum,years,rate_per_1000,source_editions,source_basis
131496,Georgetown,2023,motor_vehicle_theft,enrollment,oncampus,,20392,1,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2023,motor_vehicle_theft,housingEnrollment,residential,0,20392,1,0.0,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2024,motor_vehicle_theft,residents,residential,0,,1,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2024,motor_vehicle_theft,enrollment,oncampus,1,20031,1,0.0499226199390944,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2024,motor_vehicle_theft,housingEnrollment,residential,0,20031,1,0.0,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2025,motor_vehicle_theft,residents,residential,0,,1,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2025,motor_vehicle_theft,enrollment,oncampus,2,,1,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2025,motor_vehicle_theft,housingEnrollment,residential,0,,1,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,pooled,motor_vehicle_theft,residents,residential,,,3,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,pooled,motor_vehicle_theft,enrollment,oncampus,,61407,3,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,pooled,motor_vehicle_theft,housingEnrollment,residential,,61407,3,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2022,arson,residents,residential,,,1,,,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2022,arson,enrollment,oncampus,,20984,1,,,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2022,arson,housingEnrollment,residential,,20984,1,,,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2023,arson,residents,residential,2,,1,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2023,arson,enrollment,oncampus,,20392,1,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2023,arson,housingEnrollment,residential,2,20392,1,0.09807767752059632,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2024,arson,residents,residential,0,,1,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2024,arson,enrollment,oncampus,0,20031,1,0.0,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2024,arson,housingEnrollment,residential,0,20031,1,0.0,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2025,arson,residents,residential,0,,1,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2025,arson,enrollment,oncampus,0,,1,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2025,arson,housingEnrollment,residential,0,,1,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,pooled,arson,residents,residential,,,3,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,pooled,arson,enrollment,oncampus,,61407,3,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,pooled,arson,housingEnrollment,residential,,61407,3,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2022,domestic_violence,residents,residential,,,1,,,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2022,domestic_violence,enrollment,oncampus,,20984,1,,,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2022,domestic_violence,housingEnrollment,residential,,20984,1,,,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2023,domestic_violence,residents,residential,0,,1,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2023,domestic_violence,enrollment,oncampus,,20392,1,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2023,domestic_violence,housingEnrollment,residential,0,20392,1,0.0,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2024,domestic_violence,residents,residential,0,,1,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2024,domestic_violence,enrollment,oncampus,0,20031,1,0.0,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2024,domestic_violence,housingEnrollment,residential,0,20031,1,0.0,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2025,domestic_violence,residents,residential,0,,1,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2025,domestic_violence,enrollment,oncampus,2,,1,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2025,domestic_violence,housingEnrollment,residential,0,,1,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,pooled,domestic_violence,residents,residential,,,3,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,pooled,domestic_violence,enrollment,oncampus,,61407,3,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,pooled,domestic_violence,housingEnrollment,residential,,61407,3,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2022,dating_violence,residents,residential,,,1,,,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2022,dating_violence,enrollment,oncampus,,20984,1,,,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2022,dating_violence,housingEnrollment,residential,,20984,1,,,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2023,dating_violence,residents,residential,2,,1,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2023,dating_violence,enrollment,oncampus,,20392,1,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2023,dating_violence,housingEnrollment,residential,2,20392,1,0.09807767752059632,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2024,dating_violence,residents,residential,3,,1,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2024,dating_violence,enrollment,oncampus,6,20031,1,0.29953571963456643,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2024,dating_violence,housingEnrollment,residential,3,20031,1,0.14976785981728322,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2025,dating_violence,residents,residential,3,,1,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2025,dating_violence,enrollment,oncampus,4,,1,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2025,dating_violence,housingEnrollment,residential,3,,1,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,pooled,dating_violence,residents,residential,,,3,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,pooled,dating_violence,enrollment,oncampus,,61407,3,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,pooled,dating_violence,housingEnrollment,residential,,61407,3,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2022,stalking,residents,residential,,,1,,,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2022,stalking,enrollment,oncampus,,20984,1,,,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2022,stalking,housingEnrollment,residential,,20984,1,,,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2023,stalking,residents,residential,3,,1,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2023,stalking,enrollment,oncampus,,20392,1,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2023,stalking,housingEnrollment,residential,3,20392,1,0.14711651628089448,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2024,stalking,residents,residential,7,,1,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2024,stalking,enrollment,oncampus,16,20031,1,0.7987619190255104,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2024,stalking,housingEnrollment,residential,7,20031,1,0.34945833957366085,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2025,stalking,residents,residential,5,,1,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2025,stalking,enrollment,oncampus,16,,1,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,2025,stalking,housingEnrollment,residential,5,,1,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,pooled,stalking,residents,residential,,,3,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,pooled,stalking,enrollment,oncampus,,61407,3,,2026,Institutional reports checked 2026-09-25; cell-specific editions
131496,Georgetown,pooled,stalking,housingEnrollment,residential,,61407,3,,2026,Institutional reports checked 2026-09-25; cell-specific editions
139755,Georgia Tech,2022,criminal_total,residents,residential,,,1,,,Institutional reports checked 2026-09-25; cell-specific editions
139755,Georgia Tech,2022,criminal_total,enrollment,oncampus,,45296,1,,,Institutional reports checked 2026-09-25; cell-specific editions
139755,Georgia Tech,2022,criminal_total,housingEnrollment,residential,,45296,1,,,Institutional reports checked 2026-09-25; cell-specific editions
139755,Georgia Tech,2023,criminal_total,residents,residential,,,1,,2026,Institutional reports checked 2026-09-25; cell-specific editions
139755,Georgia Tech,2023,criminal_total,enrollment,oncampus,,47946,1,,2026,Institutional reports checked 2026-09-25; cell-specific editions
139755,Georgia Tech,2023,criminal_total,housingEnrollment,residential,,47946,1,,2026,Institutional reports checked 2026-09-25; cell-specific editions
139755,Georgia Tech,2024,criminal_total,residents,residential,,,1,,2026,Institutional reports checked 2026-09-25; cell-specific editions
139755,Georgia Tech,2024,criminal_total,enrollment,oncampus,,53363,1,,2026,Institutional reports checked 2026-09-25; cell-specific editions
139755,Georgia Tech,2024,criminal_total,housingEnrollment,residential,,53363,1,,2026,Institutional reports checked 2026-09-25; cell-specific editions
139755,Georgia Tech,2025,criminal_total,residents,residential,,,1,,2026,Institutional reports checked 2026-09-25; cell-specific editions
139755,Georgia Tech,2025,criminal_total,enrollment,oncampus,,,1,,2026,Institutional reports checked 2026-09-25; cell-specific editions
139755,Georgia Tech,2025,criminal_total,housingEnrollment,residential,,,1,,2026,Institutional reports checked 2026-09-25; cell-specific editions
139755,Georgia Tech,pooled,criminal_total,residents,residential,,,3,,2026,Institutional reports checked 2026-09-25; cell-specific editions
139755,Georgia Tech,pooled,criminal_total,enrollment,oncampus,,146605,3,,2026,Institutional reports checked 2026-09-25; cell-specific editions
