predicted_mean_stratum,zip_days,predicted_mean,observed_zero_fraction,poisson_expected_zero_fraction
"(0.015099999999999999, 0.0565]",18701,0.03919264986186115,0.9673814234532913,0.9616135229290049
"(0.0565, 0.119]",18701,0.08432326918826677,0.9295224854285867,0.9192838264805752
"(0.119, 0.263]",18700,0.1865075232607815,0.8422459893048129,0.8305851679024778
"(0.263, 1.187]",18701,0.5638723676675702,0.6293246350462542,0.5943281065042423
"(1.187, 3.758]",18701,1.9175691655588318,0.19560451312764024,0.1653907304189926
