predicted_mean_stratum,zip_days,predicted_mean,observed_zero_fraction,poisson_expected_zero_fraction
"(0.015199999999999998, 0.0566]",18701,0.03919325448726633,0.9672210042243731,0.9616129333517633
"(0.0566, 0.119]",18701,0.08432546649944465,0.9295759585048928,0.9192818854444973
"(0.119, 0.263]",18700,0.1865083318503835,0.8424598930481283,0.8305846022646064
"(0.263, 1.187]",18701,0.5638716625066094,0.6294315811988663,0.5943301512735717
"(1.187, 3.75]",18701,1.9175662602368453,0.1953906208224159,0.16538890727075353
