predicted_mean_stratum,zip_days,predicted_mean,observed_zero_fraction,poisson_expected_zero_fraction
"(0.0156, 0.0497]",13366,0.03650332287034957,0.969624420170582,0.9641871062502055
"(0.0497, 0.104]",13366,0.0715256926731898,0.9400718240311238,0.9310938038279525
"(0.104, 0.218]",13365,0.1574804591434323,0.8680882903105125,0.8547725021565782
"(0.218, 1.125]",13366,0.43248903536057604,0.6976657189884782,0.6715460851629971
"(1.125, 3.724]",13366,1.8103927424183466,0.21644471045937452,0.1850681431332877
