predicted_mean_stratum,zip_days,predicted_mean,observed_zero_fraction,poisson_expected_zero_fraction
"(-0.000571, 0.00283]",18409,0.00165963676231238,0.9983160410668694,0.9983419374729916
"(0.00283, 0.0119]",18408,0.00570728721805491,0.9943502824858758,0.9943121284020132
"(0.0119, 0.032]",18409,0.021263566900000332,0.9793579227551741,0.9789752361035137
"(0.032, 0.156]",18408,0.07752409078550232,0.9259561060408518,0.9261077385077984
"(0.156, 0.683]",18409,0.24699242422135934,0.7835841164647727,0.7831030103846249
