date,group_type,crime_against,source_rows,distinct_nibrs_offense_ids,distinct_case_numbers
2021-12-17,B,,48,48,48
2021-12-17,B,SO,16,16,16
2021-12-18,A,PE,43,43,40
2021-12-18,A,PR,129,129,119
2021-12-18,A,SO,18,18,12
2021-12-18,B,,38,38,38
2021-12-18,B,SO,27,27,25
2021-12-19,A,PE,33,33,31
2021-12-19,A,PR,99,99,93
2021-12-19,A,SO,20,20,17
2021-12-19,B,,38,38,38
2021-12-19,B,SO,25,25,25
2021-12-20,A,PE,29,29,26
2021-12-20,A,PR,91,91,87
2021-12-20,A,SO,34,34,24
2021-12-20,B,,35,35,35
2021-12-20,B,SO,5,5,5
2021-12-21,A,PE,28,28,23
2021-12-21,A,PR,99,99,90
2021-12-21,A,SO,18,18,16
2021-12-21,B,,38,38,38
2021-12-21,B,SO,5,5,5
2021-12-22,A,PE,36,36,32
2021-12-22,A,PR,117,117,115
2021-12-22,A,SO,27,27,20
2021-12-22,B,,38,38,38
2021-12-22,B,SO,13,13,13
2021-12-23,A,PE,18,18,17
2021-12-23,A,PR,122,122,116
2021-12-23,A,SO,10,10,8
2021-12-23,B,,36,36,36
2021-12-23,B,SO,11,11,11
2021-12-24,A,PE,26,26,25
2021-12-24,A,PR,114,114,106
2021-12-24,A,SO,9,9,7
2021-12-24,B,,26,26,26
2021-12-24,B,SO,13,13,13
2021-12-25,A,PE,39,39,34
2021-12-25,A,PR,95,95,85
2021-12-25,A,SO,10,10,8
2021-12-25,B,,29,29,29
2021-12-25,B,SO,5,5,5
2021-12-26,A,PE,26,26,26
2021-12-26,A,PR,90,90,85
2021-12-26,A,SO,12,12,9
2021-12-26,B,,45,45,45
2021-12-26,B,SO,5,5,5
2021-12-27,A,PE,31,31,28
2021-12-27,A,PR,100,100,94
2021-12-27,A,SO,15,15,14
2021-12-27,B,,43,43,43
2021-12-27,B,SO,6,6,6
2021-12-28,A,PE,37,37,31
2021-12-28,A,PR,103,103,95
2021-12-28,A,SO,13,13,11
2021-12-28,B,,33,33,33
2021-12-28,B,SO,6,6,6
2021-12-29,A,PE,22,22,17
2021-12-29,A,PR,120,120,109
2021-12-29,A,SO,14,14,10
2021-12-29,B,,45,45,45
2021-12-29,B,SO,5,5,5
2021-12-30,A,PE,25,25,22
2021-12-30,A,PR,138,138,124
2021-12-30,A,SO,19,19,14
2021-12-30,B,,33,33,33
2021-12-30,B,SO,2,2,2
2021-12-31,A,PE,40,40,35
2021-12-31,A,PR,116,116,111
2021-12-31,A,SO,14,14,12
2021-12-31,B,,32,32,32
2021-12-31,B,SO,17,17,17
