date,group_type,crime_against,source_rows,distinct_nibrs_offense_ids,distinct_case_numbers
2023-06-08,A,PE,39,39,38
2023-06-08,A,PR,101,101,94
2023-06-08,A,SO,20,20,14
2023-06-08,B,,43,43,43
2023-06-08,B,SO,6,6,6
2023-06-09,A,PE,26,26,21
2023-06-09,A,PR,113,113,108
2023-06-09,A,SO,21,21,16
2023-06-09,B,,34,34,34
2023-06-09,B,SO,11,11,10
2023-06-10,A,PE,45,45,41
2023-06-10,A,PR,112,112,106
2023-06-10,A,SO,22,22,19
2023-06-10,B,,42,42,42
2023-06-10,B,SO,23,23,23
2023-06-11,A,PE,40,40,34
2023-06-11,A,PR,87,87,80
2023-06-11,A,SO,12,12,10
2023-06-11,B,,41,41,41
2023-06-11,B,SO,23,23,21
2023-06-12,A,PE,24,24,24
2023-06-12,A,PR,112,112,112
2023-06-12,A,SO,17,17,12
2023-06-12,B,,45,45,45
2023-06-12,B,SO,13,13,13
2023-06-13,A,PE,29,29,28
2023-06-13,A,PR,96,96,90
2023-06-13,A,SO,27,27,19
2023-06-13,B,,40,40,40
2023-06-13,B,SO,4,4,4
2023-06-14,A,PE,33,33,27
2023-06-14,A,PR,94,94,91
2023-06-14,A,SO,9,9,8
2023-06-14,B,,36,36,36
2023-06-14,B,SO,10,10,10
2023-06-15,A,PE,25,25,24
2023-06-15,A,PR,93,93,82
2023-06-15,A,SO,21,21,19
2023-06-15,B,,45,45,45
2023-06-15,B,SO,6,6,6
2023-06-16,A,PE,36,36,32
2023-06-16,A,PR,111,111,107
2023-06-16,A,SO,13,13,11
2023-06-16,B,,38,38,38
2023-06-16,B,SO,17,17,17
2023-06-17,A,PE,58,58,52
2023-06-17,A,PR,106,106,104
2023-06-17,A,SO,13,13,10
2023-06-17,B,,35,35,35
2023-06-17,B,SO,23,23,22
2023-06-18,A,PE,54,54,50
2023-06-18,A,PR,92,92,87
2023-06-18,A,SO,14,14,12
2023-06-18,B,,27,27,27
2023-06-18,B,SO,16,16,16
2023-06-19,A,PE,55,55,48
2023-06-19,A,PR,109,109,105
2023-06-19,A,SO,23,23,15
2023-06-19,B,,41,41,41
2023-06-19,B,SO,11,11,11
2023-06-20,A,PE,38,38,30
2023-06-20,A,PR,83,83,80
2023-06-20,A,SO,18,18,16
2023-06-20,B,,43,43,43
2023-06-20,B,SO,11,11,10
2023-06-21,A,PE,38,38,35
2023-06-21,A,PR,102,102,93
2023-06-21,A,SO,12,12,10
2023-06-21,B,,50,50,50
2023-06-21,B,SO,10,10,10
2023-06-22,A,PE,23,23,22
2023-06-22,A,PR,110,110,106
2023-06-22,A,SO,17,17,12
2023-06-22,B,,43,43,43
2023-06-22,B,SO,17,17,16
2023-06-23,A,PE,50,50,42
2023-06-23,A,PR,117,117,111
2023-06-23,A,SO,20,20,18
2023-06-23,B,,42,42,42
2023-06-23,B,SO,14,14,13
2023-06-24,A,PE,41,41,34
2023-06-24,A,PR,112,112,102
2023-06-24,A,SO,21,21,17
2023-06-24,B,,47,47,47
2023-06-24,B,SO,31,31,29
2023-06-25,A,PE,49,49,43
2023-06-25,A,PR,88,88,86
2023-06-25,A,SO,5,5,5
2023-06-25,B,,38,38,38
2023-06-25,B,SO,15,15,15
2023-06-26,A,PE,28,28,25
2023-06-26,A,PR,105,105,97
2023-06-26,A,SO,12,12,12
2023-06-26,B,,44,44,44
2023-06-26,B,SO,12,12,12
2023-06-27,A,PE,38,38,36
2023-06-27,A,PR,110,110,103
2023-06-27,A,SO,18,18,14
2023-06-27,B,,61,61,61
2023-06-27,B,SO,5,5,5
2023-06-28,A,PE,25,25,22
2023-06-28,A,PR,99,99,93
2023-06-28,A,SO,27,27,22
2023-06-28,B,,52,52,52
2023-06-28,B,SO,11,11,11
2023-06-29,A,PE,30,30,26
2023-06-29,A,PR,96,96,92
2023-06-29,A,SO,28,28,21
2023-06-29,B,,47,47,47
2023-06-29,B,SO,14,14,14
2023-06-30,A,PE,36,36,30
2023-06-30,A,PR,106,106,94
2023-06-30,A,SO,14,14,11
2023-06-30,B,,48,48,48
2023-06-30,B,SO,15,15,15
2023-07-01,A,PE,42,42,39
2023-07-01,A,PR,124,124,122
2023-07-01,A,SO,20,20,16
2023-07-01,B,,36,36,36
2023-07-01,B,SO,31,31,31
2023-07-02,A,PE,56,56,48
2023-07-02,A,PR,115,115,110
2023-07-02,A,SO,21,21,15
2023-07-02,B,,45,45,45
2023-07-02,B,SO,21,21,21
2023-07-03,A,PE,37,37,32
2023-07-03,A,PR,108,108,101
2023-07-03,A,SO,13,13,9
2023-07-03,B,,46,46,46
2023-07-03,B,SO,21,21,20
2023-07-04,A,PE,58,58,54
2023-07-04,A,PR,88,88,85
2023-07-04,A,SO,9,9,9
2023-07-04,B,,39,39,39
2023-07-04,B,SO,32,32,31
2023-07-05,A,PE,36,36,30
2023-07-05,A,PR,102,102,99
2023-07-05,A,SO,24,24,17
2023-07-05,B,,49,49,49
2023-07-05,B,SO,10,10,9
2023-07-06,A,PE,34,34,26
2023-07-06,A,PR,99,99,96
2023-07-06,A,SO,23,23,18
2023-07-06,B,,45,45,45
2023-07-06,B,SO,10,10,10
2023-07-07,A,PE,33,33,30
2023-07-07,A,PR,129,129,119
2023-07-07,A,SO,18,18,14
2023-07-07,B,,43,43,43
2023-07-07,B,SO,8,8,8
2023-07-08,A,PE,61,61,46
2023-07-08,A,PR,135,135,131
2023-07-08,A,SO,17,17,13
2023-07-08,B,,34,34,34
2023-07-08,B,SO,19,19,19
2023-07-09,A,PE,36,36,34
2023-07-09,A,PR,85,85,83
2023-07-09,A,SO,10,10,9
2023-07-09,B,,41,41,41
2023-07-09,B,SO,17,17,17
2023-07-10,A,PE,40,40,35
2023-07-10,A,PR,115,115,109
2023-07-10,A,SO,21,21,16
2023-07-10,B,,53,53,53
2023-07-10,B,SO,6,6,5
2023-07-11,A,PE,37,37,28
2023-07-11,A,PR,89,89,86
2023-07-11,A,SO,34,34,25
2023-07-11,B,,57,57,57
2023-07-11,B,SO,10,10,10
2023-07-12,A,PE,38,38,30
2023-07-12,A,PR,93,93,91
2023-07-12,A,SO,25,25,17
2023-07-12,B,,42,42,42
2023-07-12,B,SO,8,8,8
2023-07-13,A,PE,37,37,31
2023-07-13,A,PR,128,128,118
2023-07-13,A,SO,24,24,19
2023-07-13,B,,51,51,51
2023-07-13,B,SO,13,13,12
2023-07-14,A,PE,62,62,54
2023-07-14,A,PR,137,137,129
2023-07-14,A,SO,23,23,16
2023-07-14,B,,44,44,44
2023-07-14,B,SO,19,19,19
2023-07-15,A,PE,59,59,52
2023-07-15,A,PR,150,150,144
2023-07-15,A,SO,8,8,6
2023-07-15,B,,37,37,37
2023-07-15,B,SO,24,24,24
2023-07-16,A,PE,50,50,42
2023-07-16,A,PR,130,130,120
2023-07-16,A,SO,7,7,5
2023-07-16,B,,31,31,31
2023-07-16,B,SO,20,20,20
2023-07-17,A,PE,37,37,34
2023-07-17,A,PR,100,100,98
2023-07-17,A,SO,22,22,18
2023-07-17,B,,50,50,50
2023-07-17,B,SO,1,1,1
2023-07-18,A,PE,40,40,38
2023-07-18,A,PR,114,114,104
2023-07-18,A,SO,34,34,25
2023-07-18,B,,51,51,51
2023-07-18,B,SO,13,13,13
2023-07-19,A,PE,32,32,31
2023-07-19,A,PR,118,118,110
2023-07-19,A,SO,21,21,14
2023-07-19,B,,49,49,49
2023-07-19,B,SO,10,10,10
2023-07-20,A,PE,45,45,38
2023-07-20,A,PR,102,102,95
2023-07-20,A,SO,32,32,25
2023-07-20,B,,50,50,50
2023-07-20,B,SO,7,7,7
2023-07-21,A,PE,41,41,40
2023-07-21,A,PR,125,125,120
2023-07-21,A,SO,21,21,16
2023-07-21,B,,35,35,35
2023-07-21,B,SO,18,18,18
2023-07-22,A,PE,47,47,42
2023-07-22,A,PR,112,112,109
2023-07-22,A,SO,22,22,16
2023-07-22,B,,43,43,43
2023-07-22,B,SO,22,22,22
2023-07-23,A,PE,48,48,44
2023-07-23,A,PR,104,104,103
2023-07-23,A,SO,15,15,12
2023-07-23,B,,32,32,32
2023-07-23,B,SO,15,15,14
2023-07-24,A,PE,39,39,35
2023-07-24,A,PR,87,87,83
2023-07-24,A,SO,14,14,14
2023-07-24,B,,47,47,47
2023-07-24,B,SO,11,11,11
2023-07-25,A,PE,25,25,24
2023-07-25,A,PR,92,92,88
2023-07-25,A,SO,20,20,16
2023-07-25,B,,58,58,58
2023-07-25,B,SO,7,7,7
2023-07-26,A,PE,28,28,26
2023-07-26,A,PR,74,74,73
2023-07-26,A,SO,19,19,17
2023-07-26,B,,53,53,53
2023-07-26,B,SO,8,8,7
2023-07-27,A,PE,32,32,29
2023-07-27,A,PR,92,92,88
2023-07-27,A,SO,17,17,14
2023-07-27,B,,54,54,54
2023-07-27,B,SO,11,11,11
2023-07-28,A,PE,32,32,30
2023-07-28,A,PR,126,126,125
2023-07-28,A,SO,20,20,17
2023-07-28,B,,55,55,55
2023-07-28,B,SO,6,6,6
2023-07-29,A,PE,42,42,36
2023-07-29,A,PR,108,108,99
2023-07-29,A,SO,13,13,10
2023-07-29,B,,40,40,40
2023-07-29,B,SO,19,19,19
2023-07-30,A,PE,58,58,51
2023-07-30,A,PR,86,86,80
2023-07-30,A,SO,10,10,9
2023-07-30,B,,32,32,32
2023-07-30,B,SO,18,18,18
2023-07-31,A,PE,47,47,42
2023-07-31,A,PR,120,120,113
2023-07-31,A,SO,16,16,12
2023-07-31,B,,54,54,54
2023-07-31,B,SO,6,6,6
2023-08-01,A,PE,60,60,55
2023-08-01,A,PR,128,128,123
2023-08-01,A,SO,25,25,19
2023-08-01,B,,39,39,39
2023-08-01,B,SO,12,12,12
2023-08-02,A,PE,38,38,33
2023-08-02,A,PR,109,109,102
2023-08-02,A,SO,15,15,11
2023-08-02,B,,52,52,52
2023-08-02,B,SO,8,8,8
2023-08-03,A,PE,36,36,30
2023-08-03,A,PR,103,103,96
2023-08-03,A,SO,22,22,17
2023-08-03,B,,47,47,47
2023-08-03,B,SO,9,9,9
2023-08-04,A,PE,33,33,31
2023-08-04,A,PR,142,142,132
2023-08-04,A,SO,25,25,16
2023-08-04,B,,40,40,40
2023-08-04,B,SO,17,17,17
2023-08-05,A,PE,36,36,34
2023-08-05,A,PR,103,103,96
2023-08-05,A,SO,15,15,12
2023-08-05,B,,43,43,43
2023-08-05,B,SO,19,19,19
2023-08-06,A,PE,52,52,48
2023-08-06,A,PR,111,111,106
2023-08-06,A,SO,12,12,12
2023-08-06,B,,32,32,32
2023-08-06,B,SO,21,21,21
2023-08-07,A,PE,35,35,35
2023-08-07,A,PR,99,99,94
2023-08-07,A,SO,16,16,13
2023-08-07,B,,33,33,33
2023-08-07,B,SO,9,9,9
2023-08-08,A,PE,48,48,41
2023-08-08,A,PR,127,127,113
2023-08-08,A,SO,20,20,14
2023-08-08,B,,47,47,47
2023-08-08,B,SO,11,11,10
2023-08-09,A,PE,38,38,34
2023-08-09,A,PR,88,88,84
2023-08-09,A,SO,17,17,14
2023-08-09,B,,49,49,49
2023-08-09,B,SO,6,6,6
2023-08-10,A,PE,27,27,25
2023-08-10,A,PR,114,114,107
2023-08-10,A,SO,20,20,15
2023-08-10,B,,49,49,49
2023-08-10,B,SO,12,12,12
2023-08-11,A,PE,43,43,38
2023-08-11,A,PR,121,121,113
2023-08-11,A,SO,30,30,18
2023-08-11,B,,66,66,66
2023-08-11,B,SO,15,15,15
2023-08-12,A,PE,50,50,44
2023-08-12,A,PR,93,93,90
2023-08-12,A,SO,18,18,14
2023-08-12,B,,38,38,38
2023-08-12,B,SO,16,16,16
2023-08-13,A,PE,39,39,36
2023-08-13,A,PR,95,95,93
2023-08-13,A,SO,15,15,13
2023-08-13,B,,39,39,39
2023-08-13,B,SO,21,21,21
2023-08-14,A,PE,40,40,35
2023-08-14,A,PR,115,115,112
2023-08-14,A,SO,19,19,17
2023-08-14,B,,48,48,48
2023-08-14,B,SO,10,10,10
2023-08-15,A,PE,33,33,32
2023-08-15,A,PR,110,110,107
2023-08-15,A,SO,23,23,18
2023-08-15,B,,42,42,42
2023-08-15,B,SO,8,8,8
2023-08-16,A,PE,42,42,33
2023-08-16,A,PR,134,134,125
2023-08-16,A,SO,12,12,9
2023-08-16,B,,44,44,44
2023-08-16,B,SO,6,6,6
2023-08-17,A,PE,30,30,28
2023-08-17,A,PR,108,108,101
2023-08-17,A,SO,22,22,15
2023-08-17,B,,55,55,55
2023-08-17,B,SO,12,12,12
2023-08-18,A,PE,42,42,39
2023-08-18,A,PR,126,126,121
2023-08-18,A,SO,8,8,6
2023-08-18,B,,33,33,33
2023-08-18,B,SO,18,18,17
2023-08-19,A,PE,45,45,42
2023-08-19,A,PR,111,111,107
2023-08-19,A,SO,12,12,9
2023-08-19,B,,39,39,39
2023-08-19,B,SO,26,26,25
2023-08-20,A,PE,31,31,28
2023-08-20,A,PR,100,100,96
2023-08-20,A,SO,4,4,4
2023-08-20,B,,30,30,30
2023-08-20,B,SO,9,9,9
2023-08-21,A,PE,52,52,46
2023-08-21,A,PR,109,109,104
2023-08-21,A,SO,21,21,12
2023-08-21,B,,53,53,53
2023-08-21,B,SO,6,6,6
2023-08-22,A,PE,39,39,34
2023-08-22,A,PR,95,95,91
2023-08-22,A,SO,18,18,14
2023-08-22,B,,48,48,48
2023-08-22,B,SO,8,8,8
2023-08-23,A,PE,33,33,28
2023-08-23,A,PR,115,115,109
2023-08-23,A,SO,28,28,21
2023-08-23,B,,48,48,48
2023-08-23,B,SO,17,17,17
2023-08-24,A,PE,34,34,30
2023-08-24,A,PR,96,96,89
2023-08-24,A,SO,21,21,17
2023-08-24,B,,46,46,46
2023-08-24,B,SO,8,8,6
2023-08-25,A,PE,38,38,36
2023-08-25,A,PR,107,107,100
2023-08-25,A,SO,37,37,25
2023-08-25,B,,53,53,53
2023-08-25,B,SO,19,19,19
2023-08-26,A,PE,57,57,49
2023-08-26,A,PR,103,103,98
2023-08-26,A,SO,14,14,11
2023-08-26,B,,40,40,40
2023-08-26,B,SO,26,26,25
2023-08-27,A,PE,50,50,47
2023-08-27,A,PR,94,94,92
2023-08-27,A,SO,12,12,10
2023-08-27,B,,44,44,44
2023-08-27,B,SO,17,17,16
2023-08-28,A,PE,49,49,43
2023-08-28,A,PR,110,110,103
2023-08-28,A,SO,13,13,11
2023-08-28,B,,41,41,41
2023-08-28,B,SO,9,9,9
2023-08-29,A,PE,43,43,36
2023-08-29,A,PR,99,99,95
2023-08-29,A,SO,15,15,10
2023-08-29,B,,45,45,45
2023-08-29,B,SO,6,6,6
2023-08-30,A,PE,24,24,24
2023-08-30,A,PR,91,91,86
2023-08-30,A,SO,27,27,21
2023-08-30,B,,54,54,54
2023-08-30,B,SO,8,8,8
2023-08-31,A,PE,34,34,32
2023-08-31,A,PR,99,99,94
2023-08-31,A,SO,40,40,28
2023-08-31,B,,57,57,57
2023-08-31,B,SO,20,20,20
2023-09-01,A,PE,47,47,43
2023-09-01,A,PR,132,132,123
2023-09-01,A,SO,16,16,14
2023-09-01,B,,46,46,45
2023-09-01,B,SO,9,9,8
2023-09-02,A,PE,43,43,38
2023-09-02,A,PR,106,106,101
2023-09-02,A,SO,22,22,19
2023-09-02,B,,35,35,35
2023-09-02,B,SO,29,29,29
2023-09-03,A,PE,48,48,41
2023-09-03,A,PR,98,98,91
2023-09-03,A,SO,24,24,18
2023-09-03,B,,44,44,44
2023-09-03,B,SO,25,25,22
2023-09-04,A,PE,38,38,37
2023-09-04,A,PR,93,93,89
2023-09-04,A,SO,18,18,15
2023-09-04,B,,44,44,44
2023-09-04,B,SO,14,14,14
2023-09-05,A,PE,42,42,36
2023-09-05,A,PR,108,108,98
2023-09-05,A,SO,31,31,22
2023-09-05,B,,51,51,51
2023-09-05,B,SO,8,8,8
2023-09-06,A,PE,48,48,41
2023-09-06,A,PR,87,87,83
2023-09-06,A,SO,26,26,17
2023-09-06,B,,41,41,41
2023-09-06,B,SO,8,8,8
2023-09-07,A,PE,31,31,25
2023-09-07,A,PR,100,100,90
2023-09-07,A,SO,27,27,21
2023-09-07,B,,46,46,46
2023-09-07,B,SO,11,11,11
2023-09-08,A,PE,32,32,28
2023-09-08,A,PR,106,106,104
2023-09-08,A,SO,13,13,11
2023-09-08,B,,52,52,52
2023-09-08,B,SO,11,11,10
2023-09-09,A,PE,50,50,39
2023-09-09,A,PR,111,111,107
2023-09-09,A,SO,17,17,11
2023-09-09,B,,24,24,24
2023-09-09,B,SO,16,16,15
2023-09-10,A,PE,41,41,40
2023-09-10,A,PR,104,104,103
2023-09-10,A,SO,13,13,11
2023-09-10,B,,33,33,33
2023-09-10,B,SO,11,11,11
2023-09-11,A,PE,30,30,29
2023-09-11,A,PR,82,82,78
2023-09-11,A,SO,15,15,13
2023-09-11,B,,39,39,39
2023-09-11,B,SO,9,9,9
2023-09-12,A,PE,27,27,26
2023-09-12,A,PR,97,97,95
2023-09-12,A,SO,20,20,14
2023-09-12,B,,32,32,32
2023-09-12,B,SO,4,4,4
2023-09-13,A,PE,21,21,20
2023-09-13,A,PR,110,110,104
2023-09-13,A,SO,15,15,12
2023-09-13,B,,40,40,40
2023-09-13,B,SO,12,12,10
2023-09-14,A,PE,34,34,27
2023-09-14,A,PR,110,110,104
2023-09-14,A,SO,13,13,12
2023-09-14,B,,33,33,33
2023-09-14,B,SO,2,2,2
2023-09-15,A,PE,43,43,41
2023-09-15,A,PR,122,122,118
2023-09-15,A,SO,12,12,12
2023-09-15,B,,29,29,29
2023-09-15,B,SO,9,9,9
2023-09-16,A,PE,35,35,30
2023-09-16,A,PR,102,102,100
2023-09-16,A,SO,17,17,13
2023-09-16,B,,38,38,38
2023-09-16,B,SO,20,20,18
2023-09-17,A,PE,42,42,35
2023-09-17,A,PR,74,74,71
2023-09-17,A,SO,18,18,14
2023-09-17,B,,43,43,43
2023-09-17,B,SO,12,12,12
2023-09-18,A,PE,34,34,30
2023-09-18,A,PR,95,95,91
2023-09-18,A,SO,24,24,19
2023-09-18,B,,45,45,45
2023-09-18,B,SO,8,8,8
2023-09-19,A,PE,35,35,30
2023-09-19,A,PR,90,90,87
2023-09-19,A,SO,22,22,15
2023-09-19,B,,47,47,47
2023-09-19,B,SO,12,12,12
2023-09-20,A,PE,37,37,31
2023-09-20,A,PR,122,122,114
2023-09-20,A,SO,22,22,18
2023-09-20,B,,40,40,40
2023-09-20,B,SO,5,5,5
2023-09-21,A,PE,29,29,26
2023-09-21,A,PR,119,119,112
2023-09-21,A,SO,29,29,23
2023-09-21,B,,70,70,70
2023-09-21,B,SO,6,6,6
2023-09-22,A,PE,40,40,36
2023-09-22,A,PR,100,100,99
2023-09-22,A,SO,25,25,16
2023-09-22,B,,46,46,46
2023-09-22,B,SO,5,5,4
2023-09-23,A,PE,50,50,43
2023-09-23,A,PR,129,129,118
2023-09-23,A,SO,19,19,12
2023-09-23,B,,35,35,35
2023-09-23,B,SO,23,23,22
2023-09-24,A,PE,41,41,36
2023-09-24,A,PR,95,95,91
2023-09-24,A,SO,17,17,13
2023-09-24,B,,32,32,32
2023-09-24,B,SO,12,12,12
2023-09-25,A,PE,35,35,33
2023-09-25,A,PR,88,88,87
2023-09-25,A,SO,14,14,11
2023-09-25,B,,44,44,44
2023-09-25,B,SO,8,8,8
2023-09-26,A,PE,51,51,42
2023-09-26,A,PR,108,108,106
2023-09-26,A,SO,15,15,11
2023-09-26,B,,45,45,45
2023-09-26,B,SO,5,5,5
2023-09-27,A,PE,33,33,30
2023-09-27,A,PR,112,112,110
2023-09-27,A,SO,20,20,19
2023-09-27,B,,50,50,50
2023-09-27,B,SO,4,4,4
2023-09-28,A,PE,39,39,35
2023-09-28,A,PR,115,115,110
2023-09-28,A,SO,33,33,24
2023-09-28,B,,50,50,50
2023-09-28,B,SO,10,10,10
2023-09-29,A,PE,49,49,41
2023-09-29,A,PR,141,141,136
2023-09-29,A,SO,25,25,19
2023-09-29,B,,56,56,56
2023-09-29,B,SO,15,15,15
2023-09-30,A,PE,47,47,43
2023-09-30,A,PR,86,86,84
2023-09-30,A,SO,18,18,15
2023-09-30,B,,44,44,44
2023-09-30,B,SO,24,24,24
2023-10-01,A,PE,64,64,54
2023-10-01,A,PR,108,108,96
2023-10-01,A,SO,17,17,10
2023-10-01,B,,28,28,28
2023-10-01,B,SO,17,17,17
2023-10-02,A,PE,24,24,23
2023-10-02,A,PR,97,97,94
2023-10-02,A,SO,30,30,23
2023-10-02,B,,46,46,46
2023-10-02,B,SO,12,12,9
2023-10-03,A,PE,29,29,27
2023-10-03,A,PR,83,83,82
2023-10-03,A,SO,18,18,13
2023-10-03,B,,44,44,44
2023-10-03,B,SO,7,7,7
2023-10-04,A,PE,33,33,27
2023-10-04,A,PR,99,99,95
2023-10-04,A,SO,29,29,21
2023-10-04,B,,46,46,46
2023-10-04,B,SO,7,7,7
2023-10-05,A,PE,34,34,28
2023-10-05,A,PR,102,102,95
2023-10-05,A,SO,22,22,16
2023-10-05,B,,48,48,48
2023-10-05,B,SO,10,10,10
2023-10-06,A,PE,32,32,28
2023-10-06,A,PR,98,98,94
2023-10-06,A,SO,28,28,23
2023-10-06,B,,47,47,47
2023-10-06,B,SO,12,12,12
2023-10-07,A,PE,50,50,41
2023-10-07,A,PR,95,95,95
2023-10-07,A,SO,16,16,14
2023-10-07,B,,41,41,41
2023-10-07,B,SO,23,23,23
2023-10-08,A,PE,54,54,44
2023-10-08,A,PR,85,85,81
2023-10-08,A,SO,12,12,10
2023-10-08,B,,27,27,27
2023-10-08,B,SO,12,12,12
2023-10-09,A,PE,27,27,26
2023-10-09,A,PR,91,91,88
2023-10-09,A,SO,20,20,15
2023-10-09,B,,42,42,42
2023-10-09,B,SO,13,13,13
2023-10-10,A,PE,33,33,32
2023-10-10,A,PR,106,106,102
2023-10-10,A,SO,27,27,24
2023-10-10,B,,44,44,44
2023-10-10,B,SO,9,9,9
2023-10-11,A,PE,25,25,25
2023-10-11,A,PR,106,106,103
2023-10-11,A,SO,25,25,19
2023-10-11,B,,50,50,50
2023-10-11,B,SO,5,5,5
2023-10-12,A,PE,42,42,38
2023-10-12,A,PR,89,89,82
2023-10-12,A,SO,14,14,12
2023-10-12,B,,53,53,53
2023-10-12,B,SO,6,6,6
2023-10-13,A,PE,31,31,28
2023-10-13,A,PR,101,101,95
2023-10-13,A,SO,25,25,16
2023-10-13,B,,44,44,44
2023-10-13,B,SO,13,13,13
2023-10-14,A,PE,38,38,32
2023-10-14,A,PR,89,89,87
2023-10-14,A,SO,15,15,11
2023-10-14,B,,31,31,31
2023-10-14,B,SO,20,20,20
2023-10-15,A,PE,47,47,41
2023-10-15,A,PR,81,81,80
2023-10-15,A,SO,9,9,7
2023-10-15,B,,35,35,35
2023-10-15,B,SO,18,18,18
2023-10-16,A,PE,30,30,29
2023-10-16,A,PR,97,97,92
2023-10-16,A,SO,8,8,6
2023-10-16,B,,47,47,47
2023-10-16,B,SO,8,8,8
2023-10-17,A,PE,31,31,31
2023-10-17,A,PR,95,95,92
2023-10-17,A,SO,17,17,13
2023-10-17,B,,44,44,44
2023-10-17,B,SO,7,7,7
2023-10-18,A,PE,42,42,39
2023-10-18,A,PR,114,114,107
2023-10-18,A,SO,23,23,18
2023-10-18,B,,41,41,41
2023-10-18,B,SO,12,12,12
2023-10-19,A,PE,41,41,36
2023-10-19,A,PR,101,101,99
2023-10-19,A,SO,18,18,14
2023-10-19,B,,47,47,47
2023-10-19,B,SO,4,4,4
2023-10-20,A,PE,41,41,35
2023-10-20,A,PR,105,105,100
2023-10-20,A,SO,15,15,9
2023-10-20,B,,52,52,52
2023-10-20,B,SO,16,16,16
2023-10-21,A,PE,46,46,40
2023-10-21,A,PR,96,96,89
2023-10-21,A,SO,20,20,15
2023-10-21,B,,39,39,39
2023-10-21,B,SO,16,16,16
2023-10-22,A,PE,42,42,35
2023-10-22,A,PR,109,109,105
2023-10-22,A,SO,10,10,9
2023-10-22,B,,34,34,34
2023-10-22,B,SO,16,16,16
2023-10-23,A,PE,39,39,34
2023-10-23,A,PR,104,104,102
2023-10-23,A,SO,21,21,16
2023-10-23,B,,37,37,37
2023-10-23,B,SO,5,5,5
2023-10-24,A,PE,23,23,21
2023-10-24,A,PR,97,97,97
2023-10-24,A,SO,14,14,12
2023-10-24,B,,47,47,47
2023-10-24,B,SO,6,6,6
2023-10-25,A,PE,32,32,30
2023-10-25,A,PR,94,94,91
2023-10-25,A,SO,21,21,13
2023-10-25,B,,45,45,45
2023-10-25,B,SO,6,6,6
2023-10-26,A,PE,22,22,21
2023-10-26,A,PR,104,104,97
2023-10-26,A,SO,19,19,14
2023-10-26,B,,47,47,47
2023-10-26,B,SO,12,12,12
2023-10-27,A,PE,65,65,46
2023-10-27,A,PR,120,120,113
2023-10-27,A,SO,22,22,18
2023-10-27,B,,33,33,33
2023-10-27,B,SO,13,13,13
2023-10-28,A,PE,47,47,44
2023-10-28,A,PR,105,105,101
2023-10-28,A,SO,10,10,10
2023-10-28,B,,28,28,28
2023-10-28,B,SO,30,30,30
2023-10-29,A,PE,54,54,52
2023-10-29,A,PR,81,81,81
2023-10-29,A,SO,13,13,11
2023-10-29,B,,32,32,32
2023-10-29,B,SO,24,24,24
2023-10-30,A,PE,36,36,33
2023-10-30,A,PR,106,106,101
2023-10-30,A,SO,25,25,19
2023-10-30,B,,40,40,40
2023-10-30,B,SO,13,13,13
2023-10-31,A,PE,35,35,30
2023-10-31,A,PR,116,116,113
2023-10-31,A,SO,18,18,13
2023-10-31,B,,49,49,49
2023-10-31,B,SO,3,3,3
2023-11-01,A,PE,45,45,42
2023-11-01,A,PR,125,125,123
2023-11-01,A,SO,18,18,14
2023-11-01,B,,64,64,64
2023-11-01,B,SO,14,14,14
2023-11-02,A,PE,30,30,27
2023-11-02,A,PR,87,87,83
2023-11-02,A,SO,35,35,25
2023-11-02,B,,46,46,46
2023-11-02,B,SO,17,17,17
2023-11-03,A,PE,53,53,46
2023-11-03,A,PR,132,132,126
2023-11-03,A,SO,25,25,16
2023-11-03,B,,44,44,44
2023-11-03,B,SO,20,20,20
2023-11-04,A,PE,38,38,35
2023-11-04,A,PR,113,113,109
2023-11-04,A,SO,18,18,16
2023-11-04,B,,53,53,53
2023-11-04,B,SO,21,21,21
2023-11-05,A,PE,47,47,42
2023-11-05,A,PR,92,92,89
2023-11-05,A,SO,11,11,8
2023-11-05,B,,39,39,39
2023-11-05,B,SO,15,15,15
2023-11-06,A,PE,28,28,26
2023-11-06,A,PR,88,88,81
2023-11-06,A,SO,30,30,23
2023-11-06,B,,42,42,42
2023-11-06,B,SO,5,5,5
2023-11-07,A,PE,24,24,22
2023-11-07,A,PR,75,75,74
2023-11-07,A,SO,29,29,21
2023-11-07,B,,55,55,55
2023-11-07,B,SO,4,4,4
2023-11-08,A,PE,25,25,24
2023-11-08,A,PR,95,95,91
2023-11-08,A,SO,23,23,18
2023-11-08,B,,49,49,49
2023-11-08,B,SO,8,8,8
2023-11-09,A,PE,38,38,37
2023-11-09,A,PR,99,99,97
2023-11-09,A,SO,18,18,15
2023-11-09,B,,48,48,48
2023-11-09,B,SO,14,14,13
2023-11-10,A,PE,37,37,33
2023-11-10,A,PR,122,122,121
2023-11-10,A,SO,31,31,22
2023-11-10,B,,48,48,48
2023-11-10,B,SO,27,27,27
2023-11-11,A,PE,51,51,46
2023-11-11,A,PR,108,108,102
2023-11-11,A,SO,13,13,11
2023-11-11,B,,45,45,45
2023-11-11,B,SO,20,20,20
2023-11-12,A,PE,37,37,35
2023-11-12,A,PR,96,96,90
2023-11-12,A,SO,13,13,12
2023-11-12,B,,43,43,43
2023-11-12,B,SO,17,17,17
2023-11-13,A,PE,34,34,29
2023-11-13,A,PR,90,90,87
2023-11-13,A,SO,39,39,27
