date,group_type,crime_against,source_rows,distinct_nibrs_offense_ids,distinct_case_numbers
2022-01-25,B,SO,6,6,6
2022-01-26,A,PE,31,31,28
2022-01-26,A,PR,102,102,98
2022-01-26,A,SO,26,26,24
2022-01-26,B,,45,45,45
2022-01-26,B,SO,4,4,4
2022-01-27,A,PE,30,30,28
2022-01-27,A,PR,105,105,97
2022-01-27,A,SO,16,16,14
2022-01-27,B,,62,62,62
2022-01-27,B,SO,9,9,9
2022-01-28,A,PE,29,29,28
2022-01-28,A,PR,159,159,148
2022-01-28,A,SO,25,25,22
2022-01-28,B,,50,50,50
2022-01-28,B,SO,14,14,14
2022-01-29,A,PE,40,40,39
2022-01-29,A,PR,98,98,90
2022-01-29,A,SO,14,14,11
2022-01-29,B,,48,48,48
2022-01-29,B,SO,26,26,26
2022-01-30,A,PE,33,33,30
2022-01-30,A,PR,121,121,101
2022-01-30,A,SO,15,15,13
2022-01-30,B,,27,27,27
2022-01-30,B,SO,30,30,29
2022-01-31,A,PE,33,33,32
2022-01-31,A,PR,128,128,117
2022-01-31,A,SO,24,24,21
2022-01-31,B,,49,49,49
2022-01-31,B,SO,9,9,9
2022-02-01,A,PE,30,30,28
2022-02-01,A,PR,158,158,148
2022-02-01,A,SO,19,19,16
2022-02-01,B,,48,48,48
2022-02-01,B,SO,7,7,7
2022-02-02,A,PE,36,36,34
2022-02-02,A,PR,122,122,110
2022-02-02,A,SO,27,27,20
2022-02-02,B,,49,49,49
2022-02-02,B,SO,13,13,13
2022-02-03,A,PE,36,36,28
2022-02-03,A,PR,110,110,102
2022-02-03,A,SO,20,20,16
2022-02-03,B,,50,50,50
2022-02-03,B,SO,12,12,12
2022-02-04,A,PE,26,26,26
2022-02-04,A,PR,114,114,108
2022-02-04,A,SO,29,29,23
2022-02-04,B,,52,52,52
2022-02-04,B,SO,9,9,9
2022-02-05,A,PE,36,36,28
2022-02-05,A,PR,128,128,114
2022-02-05,A,SO,12,12,9
2022-02-05,B,,39,39,39
2022-02-05,B,SO,38,38,38
2022-02-06,A,PE,39,39,36
2022-02-06,A,PR,105,105,98
2022-02-06,A,SO,14,14,10
2022-02-06,B,,40,40,40
2022-02-06,B,SO,16,16,15
2022-02-07,A,PE,27,27,25
2022-02-07,A,PR,114,114,108
2022-02-07,A,SO,29,29,26
2022-02-07,B,,44,44,44
2022-02-07,B,SO,4,4,4
2022-02-08,A,PE,31,31,30
2022-02-08,A,PR,148,148,129
2022-02-08,A,SO,21,21,18
2022-02-08,B,,37,37,37
2022-02-08,B,SO,4,4,4
2022-02-09,A,PE,30,30,29
2022-02-09,A,PR,119,119,112
2022-02-09,A,SO,26,26,23
2022-02-09,B,,52,52,52
2022-02-09,B,SO,10,10,10
2022-02-10,A,PE,29,29,26
2022-02-10,A,PR,126,126,112
2022-02-10,A,SO,14,14,13
2022-02-10,B,,49,49,49
2022-02-10,B,SO,9,9,9
2022-02-11,A,PE,38,38,34
2022-02-11,A,PR,129,129,116
2022-02-11,A,SO,17,17,15
2022-02-11,B,,55,55,55
2022-02-11,B,SO,21,21,21
2022-02-12,A,PE,56,56,48
2022-02-12,A,PR,120,120,113
2022-02-12,A,SO,16,16,12
2022-02-12,B,,40,40,40
2022-02-12,B,SO,25,25,25
2022-02-13,A,PE,37,37,34
2022-02-13,A,PR,106,106,96
2022-02-13,A,SO,6,6,6
2022-02-13,B,,35,35,35
2022-02-13,B,SO,33,33,33
2022-02-14,A,PE,30,30,23
2022-02-14,A,PR,112,112,104
2022-02-14,A,SO,29,29,23
2022-02-14,B,,35,35,35
2022-02-14,B,SO,14,14,14
2022-02-15,A,PE,21,21,18
2022-02-15,A,PR,133,133,120
2022-02-15,A,SO,10,10,9
2022-02-15,B,,41,41,41
2022-02-15,B,SO,7,7,7
2022-02-16,A,PE,35,35,34
2022-02-16,A,PR,112,112,101
2022-02-16,A,SO,23,23,19
2022-02-16,B,,47,47,47
2022-02-16,B,SO,11,11,11
2022-02-17,A,PE,27,27,24
2022-02-17,A,PR,97,97,89
2022-02-17,A,SO,24,24,21
2022-02-17,B,,39,39,39
2022-02-17,B,SO,7,7,7
2022-02-18,A,PE,30,30,25
2022-02-18,A,PR,130,130,123
2022-02-18,A,SO,27,27,19
2022-02-18,B,,44,44,44
2022-02-18,B,SO,11,11,11
2022-02-19,A,PE,39,39,37
2022-02-19,A,PR,117,117,112
2022-02-19,A,SO,14,14,11
2022-02-19,B,,38,38,38
2022-02-19,B,SO,21,21,21
2022-02-20,A,PE,33,33,30
2022-02-20,A,PR,107,107,96
2022-02-20,A,SO,21,21,15
2022-02-20,B,,47,47,47
2022-02-20,B,SO,21,21,21
2022-02-21,A,PE,33,33,33
2022-02-21,A,PR,118,118,112
2022-02-21,A,SO,16,16,14
2022-02-21,B,,33,33,33
2022-02-21,B,SO,18,18,18
2022-02-22,A,PE,30,30,29
2022-02-22,A,PR,150,150,136
2022-02-22,A,SO,16,16,15
2022-02-22,B,,29,29,29
2022-02-22,B,SO,3,3,3
2022-02-23,A,PE,36,36,27
2022-02-23,A,PR,99,99,98
2022-02-23,A,SO,15,15,14
2022-02-23,B,,50,50,50
2022-02-23,B,SO,14,14,14
2022-02-24,A,PE,35,35,31
2022-02-24,A,PR,101,101,96
2022-02-24,A,SO,26,26,23
2022-02-24,B,,48,48,48
2022-02-24,B,SO,5,5,5
2022-02-25,A,PE,36,36,34
2022-02-25,A,PR,140,140,133
2022-02-25,A,SO,23,23,18
2022-02-25,B,,54,54,54
2022-02-25,B,SO,22,22,22
2022-02-26,A,PE,53,53,47
2022-02-26,A,PR,114,114,107
2022-02-26,A,SO,20,20,15
2022-02-26,B,,50,50,50
2022-02-26,B,SO,22,22,22
2022-02-27,A,PE,34,34,33
2022-02-27,A,PR,142,142,133
2022-02-27,A,SO,7,7,6
2022-02-27,B,,37,37,37
2022-02-27,B,SO,20,20,20
2022-02-28,A,PE,41,41,32
2022-02-28,A,PR,136,136,123
2022-02-28,A,SO,29,29,23
2022-02-28,B,,60,60,60
2022-02-28,B,SO,16,16,16
2022-03-01,A,PE,25,25,22
2022-03-01,A,PR,139,139,129
2022-03-01,A,SO,23,23,17
2022-03-01,B,,51,51,51
2022-03-01,B,SO,9,9,9
2022-03-02,A,PE,41,41,35
2022-03-02,A,PR,128,128,122
2022-03-02,A,SO,25,25,22
2022-03-02,B,,59,59,59
2022-03-02,B,SO,16,16,16
2022-03-03,A,PE,39,39,35
2022-03-03,A,PR,100,100,96
2022-03-03,A,SO,35,35,27
2022-03-03,B,,42,42,42
2022-03-03,B,SO,12,12,12
2022-03-04,A,PE,41,41,41
2022-03-04,A,PR,118,118,106
2022-03-04,A,SO,21,21,17
2022-03-04,B,,43,43,43
2022-03-04,B,SO,9,9,9
2022-03-05,A,PE,40,40,40
2022-03-05,A,PR,119,119,110
2022-03-05,A,SO,22,22,15
2022-03-05,B,,47,47,47
2022-03-05,B,SO,31,31,29
2022-03-06,A,PE,39,39,36
2022-03-06,A,PR,103,103,94
2022-03-06,A,SO,13,13,11
2022-03-06,B,,30,30,30
2022-03-06,B,SO,22,22,21
2022-03-07,A,PE,40,40,37
2022-03-07,A,PR,109,109,104
2022-03-07,A,SO,15,15,12
2022-03-07,B,,41,41,41
2022-03-07,B,SO,11,11,11
2022-03-08,A,PE,27,27,26
2022-03-08,A,PR,122,122,108
2022-03-08,A,SO,24,24,16
2022-03-08,B,,53,53,53
2022-03-08,B,SO,13,13,13
2022-03-09,A,PE,31,31,29
2022-03-09,A,PR,109,109,101
2022-03-09,A,SO,19,19,15
2022-03-09,B,,44,44,44
2022-03-09,B,SO,12,12,12
2022-03-10,A,PE,32,32,27
2022-03-10,A,PR,124,124,120
2022-03-10,A,SO,24,24,18
2022-03-10,B,,41,41,41
2022-03-10,B,SO,13,13,12
2022-03-11,A,PE,43,43,40
2022-03-11,A,PR,130,130,121
2022-03-11,A,SO,8,8,8
2022-03-11,B,,45,45,45
2022-03-11,B,SO,8,8,8
2022-03-12,A,PE,41,41,36
2022-03-12,A,PR,113,113,108
2022-03-12,A,SO,19,19,14
2022-03-12,B,,52,52,52
2022-03-12,B,SO,31,31,31
2022-03-13,A,PE,35,35,31
2022-03-13,A,PR,99,99,93
2022-03-13,A,SO,10,10,7
2022-03-13,B,,47,47,47
2022-03-13,B,SO,27,27,27
2022-03-14,A,PE,41,41,36
2022-03-14,A,PR,107,107,96
2022-03-14,A,SO,21,21,18
2022-03-14,B,,55,55,55
2022-03-14,B,SO,8,8,8
2022-03-15,A,PE,32,32,27
2022-03-15,A,PR,104,104,94
2022-03-15,A,SO,19,19,12
2022-03-15,B,,42,42,42
2022-03-15,B,SO,10,10,10
2022-03-16,A,PE,35,35,30
2022-03-16,A,PR,107,107,102
2022-03-16,A,SO,30,30,21
2022-03-16,B,,70,70,70
2022-03-16,B,SO,9,9,9
2022-03-17,A,PE,38,38,34
2022-03-17,A,PR,138,138,127
2022-03-17,A,SO,22,22,15
2022-03-17,B,,42,42,42
2022-03-17,B,SO,18,18,18
2022-03-18,A,PE,44,44,42
2022-03-18,A,PR,139,139,130
2022-03-18,A,SO,16,16,14
2022-03-18,B,,51,51,51
2022-03-18,B,SO,27,27,27
2022-03-19,A,PE,43,43,39
2022-03-19,A,PR,103,103,95
2022-03-19,A,SO,11,11,10
2022-03-19,B,,42,42,42
2022-03-19,B,SO,28,28,28
2022-03-20,A,PE,54,54,49
2022-03-20,A,PR,109,109,103
2022-03-20,A,SO,19,19,14
2022-03-20,B,,53,53,53
2022-03-20,B,SO,26,26,26
2022-03-21,A,PE,29,29,29
2022-03-21,A,PR,110,110,105
2022-03-21,A,SO,17,17,14
2022-03-21,B,,40,40,40
2022-03-21,B,SO,9,9,9
2022-03-22,A,PE,35,35,35
2022-03-22,A,PR,119,119,108
2022-03-22,A,SO,12,12,9
2022-03-22,B,,58,58,58
2022-03-22,B,SO,12,12,12
2022-03-23,A,PE,44,44,38
2022-03-23,A,PR,104,104,90
2022-03-23,A,SO,20,20,16
2022-03-23,B,,64,64,64
2022-03-23,B,SO,11,11,11
2022-03-24,A,PE,42,42,37
2022-03-24,A,PR,104,104,100
2022-03-24,A,SO,23,23,17
2022-03-24,B,,52,52,52
2022-03-24,B,SO,15,15,15
2022-03-25,A,PE,44,44,39
2022-03-25,A,PR,117,117,107
2022-03-25,A,SO,33,33,27
2022-03-25,B,,68,68,68
2022-03-25,B,SO,20,20,20
2022-03-26,A,PE,57,57,51
2022-03-26,A,PR,103,103,100
2022-03-26,A,SO,18,18,14
2022-03-26,B,,40,40,40
2022-03-26,B,SO,27,27,27
2022-03-27,A,PE,55,55,47
2022-03-27,A,PR,111,111,103
2022-03-27,A,SO,17,17,12
2022-03-27,B,,43,43,43
2022-03-27,B,SO,27,27,26
2022-03-28,A,PE,35,35,31
2022-03-28,A,PR,108,108,100
2022-03-28,A,SO,13,13,8
2022-03-28,B,,42,42,42
2022-03-28,B,SO,8,8,8
2022-03-29,A,PE,29,29,27
2022-03-29,A,PR,116,116,106
2022-03-29,A,SO,22,22,18
2022-03-29,B,,51,51,51
2022-03-29,B,SO,5,5,5
2022-03-30,A,PE,27,27,21
2022-03-30,A,PR,105,105,97
2022-03-30,A,SO,35,35,29
2022-03-30,B,,51,51,51
2022-03-30,B,SO,12,12,12
2022-03-31,A,PE,41,41,34
2022-03-31,A,PR,115,115,110
2022-03-31,A,SO,25,25,19
2022-03-31,B,,49,49,49
2022-03-31,B,SO,14,14,14
2022-04-01,A,PE,45,45,39
2022-04-01,A,PR,161,161,153
2022-04-01,A,SO,19,19,15
2022-04-01,B,,60,60,60
2022-04-01,B,SO,18,18,18
2022-04-02,A,PE,32,32,30
2022-04-02,A,PR,125,125,119
2022-04-02,A,SO,22,22,15
2022-04-02,B,,51,51,51
2022-04-02,B,SO,28,28,28
2022-04-03,A,PE,42,42,33
2022-04-03,A,PR,101,101,98
2022-04-03,A,SO,18,18,16
2022-04-03,B,,41,41,41
2022-04-03,B,SO,17,17,17
2022-04-04,A,PE,44,44,37
2022-04-04,A,PR,112,112,108
2022-04-04,A,SO,16,16,13
2022-04-04,B,,45,45,45
2022-04-04,B,SO,10,10,10
2022-04-05,A,PE,33,33,32
2022-04-05,A,PR,98,98,87
2022-04-05,A,SO,17,17,12
2022-04-05,B,,41,41,41
2022-04-05,B,SO,9,9,8
2022-04-06,A,PE,27,27,26
2022-04-06,A,PR,96,96,89
2022-04-06,A,SO,23,23,19
2022-04-06,B,,47,47,47
2022-04-06,B,SO,10,10,10
2022-04-07,A,PE,40,40,37
2022-04-07,A,PR,98,98,93
2022-04-07,A,SO,34,34,27
2022-04-07,B,,47,47,47
2022-04-07,B,SO,16,16,16
2022-04-08,A,PE,43,43,38
2022-04-08,A,PR,143,143,131
2022-04-08,A,SO,28,28,22
2022-04-08,B,,63,63,63
2022-04-08,B,SO,16,16,16
2022-04-09,A,PE,50,50,44
2022-04-09,A,PR,126,126,116
2022-04-09,A,SO,10,10,9
2022-04-09,B,,36,36,36
2022-04-09,B,SO,11,11,11
2022-04-10,A,PE,43,43,40
2022-04-10,A,PR,102,102,100
2022-04-10,A,SO,17,17,15
2022-04-10,B,,35,35,35
2022-04-10,B,SO,17,17,17
2022-04-11,A,PE,45,45,44
2022-04-11,A,PR,114,114,109
2022-04-11,A,SO,15,15,13
2022-04-11,B,,54,54,54
2022-04-11,B,SO,14,14,14
2022-04-12,A,PE,33,33,30
2022-04-12,A,PR,102,102,96
2022-04-12,A,SO,24,24,18
2022-04-12,B,,47,47,47
2022-04-12,B,SO,6,6,6
2022-04-13,A,PE,23,23,18
2022-04-13,A,PR,106,106,102
2022-04-13,A,SO,19,19,15
2022-04-13,B,,53,53,53
2022-04-13,B,SO,10,10,10
2022-04-14,A,PE,34,34,33
2022-04-14,A,PR,94,94,90
2022-04-14,A,SO,27,27,21
2022-04-14,B,,61,61,61
2022-04-14,B,SO,13,13,13
2022-04-15,A,PE,25,25,23
2022-04-15,A,PR,87,87,83
2022-04-15,A,SO,21,21,14
2022-04-15,B,,52,52,52
2022-04-15,B,SO,14,14,14
2022-04-16,A,PE,38,38,35
2022-04-16,A,PR,118,118,111
2022-04-16,A,SO,18,18,15
2022-04-16,B,,29,29,29
2022-04-16,B,SO,17,17,17
2022-04-17,A,PE,41,41,36
2022-04-17,A,PR,107,107,98
2022-04-17,A,SO,10,10,8
2022-04-17,B,,36,36,36
2022-04-17,B,SO,21,21,21
2022-04-18,A,PE,31,31,28
2022-04-18,A,PR,93,93,88
2022-04-18,A,SO,30,30,25
2022-04-18,B,,42,42,42
2022-04-18,B,SO,13,13,13
2022-04-19,A,PE,38,38,34
2022-04-19,A,PR,87,87,82
2022-04-19,A,SO,15,15,12
2022-04-19,B,,55,55,55
2022-04-19,B,SO,12,12,12
2022-04-20,A,PE,36,36,32
2022-04-20,A,PR,106,106,93
2022-04-20,A,SO,28,28,23
2022-04-20,B,,45,45,45
2022-04-20,B,SO,12,12,12
2022-04-21,A,PE,27,27,25
2022-04-21,A,PR,92,92,90
2022-04-21,A,SO,25,25,17
2022-04-21,B,,54,54,54
2022-04-21,B,SO,7,7,7
2022-04-22,A,PE,43,43,39
2022-04-22,A,PR,109,109,100
2022-04-22,A,SO,20,20,18
2022-04-22,B,,52,52,52
2022-04-22,B,SO,16,16,16
2022-04-23,A,PE,43,43,39
2022-04-23,A,PR,104,104,97
2022-04-23,A,SO,15,15,13
2022-04-23,B,,31,31,31
2022-04-23,B,SO,25,25,25
2022-04-24,A,PE,34,34,31
2022-04-24,A,PR,82,82,76
2022-04-24,A,SO,11,11,9
2022-04-24,B,,41,41,41
2022-04-24,B,SO,18,18,18
2022-04-25,A,PE,38,38,36
2022-04-25,A,PR,87,87,82
2022-04-25,A,SO,19,19,14
2022-04-25,B,,51,51,51
2022-04-25,B,SO,5,5,5
2022-04-26,A,PE,41,41,36
2022-04-26,A,PR,93,93,89
2022-04-26,A,SO,20,20,15
2022-04-26,B,,54,54,54
2022-04-26,B,SO,11,11,11
2022-04-27,A,PE,28,28,26
2022-04-27,A,PR,107,107,103
2022-04-27,A,SO,26,26,23
2022-04-27,B,,49,49,49
2022-04-27,B,SO,8,8,8
2022-04-28,A,PE,39,39,31
2022-04-28,A,PR,87,87,81
2022-04-28,A,SO,9,9,7
2022-04-28,B,,51,51,51
2022-04-28,B,SO,11,11,11
2022-04-29,A,PE,38,38,35
2022-04-29,A,PR,121,121,111
2022-04-29,A,SO,20,20,18
2022-04-29,B,,55,55,55
2022-04-29,B,SO,18,18,18
2022-04-30,A,PE,49,49,46
2022-04-30,A,PR,100,100,96
2022-04-30,A,SO,14,14,12
2022-04-30,B,,43,43,43
2022-04-30,B,SO,31,31,31
2022-05-01,A,PE,44,44,38
2022-05-01,A,PR,124,124,118
2022-05-01,A,SO,16,16,13
2022-05-01,B,,40,40,40
2022-05-01,B,SO,20,20,20
2022-05-02,A,PE,28,28,24
2022-05-02,A,PR,111,111,106
2022-05-02,A,SO,24,24,18
2022-05-02,B,,47,47,47
2022-05-02,B,SO,6,6,6
2022-05-03,A,PE,30,30,27
2022-05-03,A,PR,98,98,92
2022-05-03,A,SO,24,24,18
2022-05-03,B,,51,51,51
2022-05-03,B,SO,8,8,8
2022-05-04,A,PE,28,28,22
2022-05-04,A,PR,89,89,83
2022-05-04,A,SO,19,19,15
2022-05-04,B,,48,48,48
2022-05-04,B,SO,7,7,7
2022-05-05,A,PE,34,34,28
2022-05-05,A,PR,111,111,105
2022-05-05,A,SO,28,28,21
2022-05-05,B,,49,49,49
2022-05-05,B,SO,13,13,13
2022-05-06,A,PE,38,38,33
2022-05-06,A,PR,85,85,80
2022-05-06,A,SO,18,18,13
2022-05-06,B,,56,56,56
2022-05-06,B,SO,24,24,24
2022-05-07,A,PE,44,44,40
2022-05-07,A,PR,90,90,85
2022-05-07,A,SO,12,12,9
2022-05-07,B,,39,39,39
2022-05-07,B,SO,23,23,23
2022-05-08,A,PE,31,31,25
2022-05-08,A,PR,96,96,92
2022-05-08,A,SO,18,18,16
2022-05-08,B,,31,31,31
2022-05-08,B,SO,22,22,22
2022-05-09,A,PE,46,46,40
2022-05-09,A,PR,104,104,96
2022-05-09,A,SO,16,16,11
2022-05-09,B,,42,42,42
2022-05-09,B,SO,6,6,5
2022-05-10,A,PE,33,33,30
2022-05-10,A,PR,88,88,83
2022-05-10,A,SO,11,11,10
2022-05-10,B,,39,39,39
2022-05-10,B,SO,8,8,8
2022-05-11,A,PE,40,40,35
2022-05-11,A,PR,90,90,84
2022-05-11,A,SO,21,21,16
2022-05-11,B,,47,47,47
2022-05-11,B,SO,7,7,7
2022-05-12,A,PE,34,34,32
2022-05-12,A,PR,107,107,102
2022-05-12,A,SO,20,20,14
2022-05-12,B,,49,49,49
2022-05-12,B,SO,12,12,12
2022-05-13,A,PE,28,28,25
2022-05-13,A,PR,108,108,100
2022-05-13,A,SO,12,12,12
2022-05-13,B,,51,51,51
2022-05-13,B,SO,12,12,12
2022-05-14,A,PE,46,46,41
2022-05-14,A,PR,89,89,83
2022-05-14,A,SO,14,14,12
2022-05-14,B,,45,45,45
2022-05-14,B,SO,15,15,14
2022-05-15,A,PE,41,41,40
2022-05-15,A,PR,96,96,87
2022-05-15,A,SO,19,19,15
2022-05-15,B,,38,38,38
2022-05-15,B,SO,20,20,19
2022-05-16,A,PE,33,33,29
2022-05-16,A,PR,109,109,98
2022-05-16,A,SO,18,18,16
2022-05-16,B,,34,34,34
2022-05-16,B,SO,10,10,10
2022-05-17,A,PE,30,30,25
2022-05-17,A,PR,100,100,94
2022-05-17,A,SO,19,19,14
2022-05-17,B,,51,51,51
2022-05-17,B,SO,6,6,6
2022-05-18,A,PE,31,31,26
2022-05-18,A,PR,79,79,74
2022-05-18,A,SO,26,26,18
2022-05-18,B,,45,45,45
2022-05-18,B,SO,5,5,5
2022-05-19,A,PE,41,41,35
2022-05-19,A,PR,107,107,99
2022-05-19,A,SO,20,20,15
2022-05-19,B,,52,52,52
2022-05-19,B,SO,9,9,9
2022-05-20,A,PE,28,28,26
2022-05-20,A,PR,99,99,96
2022-05-20,A,SO,14,14,12
2022-05-20,B,,55,55,55
2022-05-20,B,SO,15,15,14
2022-05-21,A,PE,31,31,28
2022-05-21,A,PR,87,87,85
2022-05-21,A,SO,11,11,9
2022-05-21,B,,42,42,42
2022-05-21,B,SO,25,25,25
2022-05-22,A,PE,46,46,40
2022-05-22,A,PR,104,104,100
2022-05-22,A,SO,11,11,9
2022-05-22,B,,49,49,49
2022-05-22,B,SO,18,18,18
2022-05-23,A,PE,31,31,29
2022-05-23,A,PR,80,80,78
2022-05-23,A,SO,21,21,16
2022-05-23,B,,58,58,58
2022-05-23,B,SO,11,11,11
2022-05-24,A,PE,32,32,31
2022-05-24,A,PR,101,101,91
2022-05-24,A,SO,14,14,12
2022-05-24,B,,40,40,40
2022-05-24,B,SO,13,13,13
2022-05-25,A,PE,26,26,19
2022-05-25,A,PR,83,83,78
2022-05-25,A,SO,27,27,21
2022-05-25,B,,59,59,59
2022-05-25,B,SO,11,11,11
2022-05-26,A,PE,40,40,32
2022-05-26,A,PR,89,89,84
2022-05-26,A,SO,17,17,12
2022-05-26,B,,47,47,47
2022-05-26,B,SO,5,5,5
2022-05-27,A,PE,39,39,33
2022-05-27,A,PR,116,116,106
2022-05-27,A,SO,28,28,22
2022-05-27,B,,58,58,58
2022-05-27,B,SO,16,16,15
2022-05-28,A,PE,32,32,29
2022-05-28,A,PR,114,114,103
2022-05-28,A,SO,27,27,19
2022-05-28,B,,37,37,37
2022-05-28,B,SO,24,24,24
2022-05-29,A,PE,43,43,35
2022-05-29,A,PR,88,88,86
2022-05-29,A,SO,16,16,14
2022-05-29,B,,43,43,43
2022-05-29,B,SO,30,30,30
2022-05-30,A,PE,49,49,46
2022-05-30,A,PR,100,100,95
2022-05-30,A,SO,16,16,14
2022-05-30,B,,39,39,39
2022-05-30,B,SO,20,20,20
2022-05-31,A,PE,27,27,26
2022-05-31,A,PR,76,76,75
2022-05-31,A,SO,12,12,9
2022-05-31,B,,67,67,67
2022-05-31,B,SO,10,10,10
2022-06-01,A,PE,34,34,29
2022-06-01,A,PR,140,140,134
2022-06-01,A,SO,20,20,18
2022-06-01,B,,61,61,61
2022-06-01,B,SO,7,7,7
2022-06-02,A,PE,42,42,38
2022-06-02,A,PR,100,100,93
2022-06-02,A,SO,21,21,17
2022-06-02,B,,67,67,67
2022-06-02,B,SO,8,8,8
2022-06-03,A,PE,35,35,32
2022-06-03,A,PR,118,118,115
2022-06-03,A,SO,21,21,15
2022-06-03,B,,55,55,55
2022-06-03,B,SO,8,8,8
2022-06-04,A,PE,38,38,34
2022-06-04,A,PR,107,107,98
2022-06-04,A,SO,17,17,12
2022-06-04,B,,44,44,44
2022-06-04,B,SO,20,20,20
2022-06-05,A,PE,42,42,40
2022-06-05,A,PR,97,97,94
2022-06-05,A,SO,10,10,9
2022-06-05,B,,40,40,40
2022-06-05,B,SO,13,13,13
2022-06-06,A,PE,34,34,31
2022-06-06,A,PR,102,102,95
2022-06-06,A,SO,18,18,14
2022-06-06,B,,56,56,56
2022-06-06,B,SO,18,18,17
2022-06-07,A,PE,35,35,32
2022-06-07,A,PR,121,121,113
2022-06-07,A,SO,15,15,13
2022-06-07,B,,43,43,42
2022-06-07,B,SO,9,9,9
